dataID,HHuniqueID,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,past_Outcome,Y_AcceptedOffer,CallDuration,headOfhouseholdGender,annualDonations,EstRace,PetsPurchases,DigitalHabits_5_AlwaysOn,AffluencePurchases,Age,Job,Marital,Education,DefaultOnRecord,RecentBalance,HHInsurance,CarLoan,carMake,carModel,carYr
NA,HHa3a36a7374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,175,0,1,Dodge,Challenger,2019
NA,HH9033000fb9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,266,1,0,Hyundai,Scoupe,2002
NA,HHda7ed5a881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,0,0,Maserati,NA,2000
NA,HH207727f68b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,819,1,0,Mitsubishi,Montero Sport,2008
NA,HHa11c324cec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1318,1,1,Hyundai,XG350,2013
NA,HH656dd9d81e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,147,0,0,Volvo,S40,2016
NA,HH530a14b670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1303,0,0,Buick,Century,2015
NA,HH1b94c5b893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1156,1,0,Audi,Allroad,2014
NA,HH3655b212c3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,695,0,0,Chevrolet,Silverado,2019
NA,HH66a968cbce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,943,1,0,Cadillac,Escalade ESV,2017
NA,HH69e4fc8939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1618,1,1,Chevrolet,S10,2013
NA,HH72a475a39a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,204,1,0,Ford,F-Series Super Duty,NA
NA,HH22808d94a4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3461,0,0,Buick,LeSabre,2007
NA,HH1c314543cd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4448,0,0,Maserati,Quattroporte,2019
NA,HH58e7dae259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,237,0,1,Saab,9000,1998
NA,HH2fb8afc121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,341,0,0,Hyundai,NA,2013
NA,HH614dde7099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1694,0,1,Volkswagen,Golf,NA
NA,HH18f3bf8cfa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1109,1,0,Nissan,Murano,2016
NA,HHb47b0bca9f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,214,0,0,Suzuki,Swift,2011
NA,HH15b582b813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,739,0,0,Dodge,D350,2003
NA,HH3191f5016a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1047,0,0,Mercedes-Benz,G-Class,2019
NA,HH1734acf4f5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1623,1,0,Chevrolet,Cavalier,2005
NA,HH54f4c56c76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2805,0,1,Mitsubishi,Mighty Max,2006
NA,HH91176437d3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13015,1,0,Dodge,Nitro,2019
NA,HH213e4acda3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,Dodge,Ram 3500,2012
NA,HH6b44dfcce8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,421,0,0,Chevrolet,1500,2003
NA,HH2eb654d558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,210,1,1,Jaguar,XJ Series,2014
NA,HH4e6fd09a62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3229,1,0,Ford,Mustang,1989
NA,HHd7ac61eacc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,660,1,1,Pontiac,Montana,2016
NA,HH2ec710cc2d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5310,1,0,Plymouth,Laser,1999
NA,HH4085756c70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,281,1,0,Audi,A8,2016
NA,HH8fd271e95c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4136,1,0,Audi,A4,2014
NA,HH9e7f7117a9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,763,0,0,Chevrolet,Avalanche 1500,2013
NA,HHe95c5bd5c7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,Chevrolet,Express,NA
NA,HH3a984ba49e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-176,0,1,Plymouth,Colt,2003
NA,HH03df852f30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,132,0,0,NA,X3,2018
NA,HHc5821998fb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1884,1,0,Buick,Reatta,2000
NA,HHf508659de5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19447,1,1,Isuzu,Rodeo Sport,2011
NA,HH443887a505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,949,0,0,Audi,5000S,NA
NA,HH9454af0ee9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5618,1,0,Chevrolet,Avalanche,2012
NA,HH67e7f63cc6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2281,0,0,Mitsubishi,Montero,2010
NA,HH07a18ddf67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3854,1,0,Ford,F150,2019
NA,HH3ba28b5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,209,0,0,Ford,F250,NA
NA,HH5f458ce098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,0,0,Ford,Taurus,2012
NA,HH621c8f1903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1317,1,0,Toyota,MR2,1996
NA,HH59caa17c82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,580,0,0,Buick,Somerset,1997
NA,HH59b5aa1ab5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,994,1,0,Kia,Forte,2019
NA,HH19025fadc5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3669,0,0,Porsche,914,1980
NA,HH5ca3e5f1a4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1761,1,0,Mazda,MX-3,2006
NA,HH5c18557d86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,232,1,0,Pontiac,G8,2018
NA,HH2c80d7f453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1520,1,0,Oldsmobile,Aurora,2011
NA,HHea6ca2f663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-197,0,0,Infiniti,G,2010
NA,HH2b9f261fe5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,372,0,0,NA,Thunderbird,1993
NA,HH391555a9ba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1194,1,0,Mazda,RX-7,1997
NA,HH3298716b02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,687,1,0,Chevrolet,Impala,2019
NA,HHfd1d6c5b05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,127,1,0,Infiniti,QX56,2019
NA,HH2fbb7f58e8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-312,1,0,Nissan,Murano,NA
NA,HHd606ff7a01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,707,0,0,Buick,Coachbuilder,2003
NA,HHc81590ee46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2074,0,0,Acura,CL,NA
NA,HH29e2be9660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,752,1,0,Isuzu,NA,2007
NA,HHde5d62dbfe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,Volvo,960,2007
NA,HH57835c06eb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1022,1,0,Buick,Electra,1996
NA,HHc5a1194617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,200,0,0,Chevrolet,Lumina,2011
NA,HH6a10303cca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3430,1,0,Jeep,Grand Cherokee,2006
NA,HHf39733f29e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,344,1,0,Nissan,Frontier,2019
NA,HHb9e7d7b45d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-101,1,0,NA,E-Series,2019
NA,HHc6c98a829a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1451,0,0,Ford,Econoline E250,2007
NA,HHbffc6441b5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,Chevrolet,Suburban 1500,2019
NA,HH51e2e93e2a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3243,0,0,NA,E-Class,2000
NA,HHa526d86bb5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1080,0,0,Ford,Aerostar,1998
NA,HH3788492ab4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,165,1,0,Mercury,Capri,2003
NA,HH5602d28bdd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,549,1,0,NA,Vibe,2016
NA,HH437cc91832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,394,0,0,Volkswagen,Eurovan,2004
NA,HH003c364a47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4835,0,0,Chrysler,Town & Country,2017
NA,HH4427921639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,Chrysler,Voyager,2010
NA,HH764555eeeb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1026,1,0,Mitsubishi,L300,1998
NA,HHd37f3d81b1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,Ford,Mustang,2002
NA,HHa8b8c132f3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,Ford,F350,NA
NA,HH0fc00f3099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,227,1,1,Maybach,57,2015
NA,HH5ba6e6e90f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,620,0,0,Land Rover,Freelander,2019
NA,HHef81b44bee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,405,0,0,Infiniti,QX,2012
NA,HHa9e5e1299d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,478,0,0,Chevrolet,G-Series G30,2003
NA,HH4a86ed98af,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,659,0,0,Subaru,Forester,2019
NA,HH97ee06e2fc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,341,0,0,Chevrolet,Silverado,2018
NA,HH43e5180ca2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,1,0,Suzuki,Reno,2017
NA,HHe8fdc897f4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8902,1,0,Volkswagen,Type 2,2001
NA,HH033f3f0dd1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1809,0,0,Ford,Taurus,2007
NA,HH3914b5dc67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,685,0,1,Nissan,Altima,2005
NA,HH69075ab898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2,1,1,Chevrolet,Express,2019
NA,HHfd0aed4456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,668,0,0,Ford,F-Series Super Duty,2019
NA,HHe63bc35549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-38,1,0,Volkswagen,Golf,2000
NA,HH4cfa9909e9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,Volkswagen,Cabriolet,1996
NA,HH99e4ea60e1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,153,0,1,Subaru,Impreza,2019
NA,HHa303ad4ed1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,140,1,0,Pontiac,Firebird,2011
NA,HH177358b54c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,172,0,0,Honda,Prelude,2004
NA,HHfd3e8f0bd4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,323,1,0,Land Rover,Discovery,2017
NA,HHa9abd35d37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,228,0,0,Porsche,Boxster,2009
NA,HH600dfc4998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,940,0,0,Chevrolet,NA,1975
NA,HH147ecc7bd0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4708,0,0,Buick,Regal,2012
NA,HHe1e3fd2943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,108,0,0,Nissan,Quest,2019
NA,HH35f230e305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-306,0,0,Mitsubishi,NA,2000
NA,HH439cad6e1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,977,0,0,Pontiac,Fiero,1997
NA,HH9919b3a865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2892,0,0,Volkswagen,riolet,2003
NA,HH2ecf5452e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,829,0,0,Porsche,Panamera,2019
NA,HH746cf40241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,924,0,0,Nissan,Titan,NA
NA,HHac20142784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2737,1,1,Dodge,Intrepid,2008
NA,HHd4eb5880de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,Toyota,Tundra,2017
NA,HH18cef28a04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,228,1,0,Subaru,Legacy,2010
NA,HHbd6d0b1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,825,0,0,Honda,CR-V,2019
NA,HHddf783e6b3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,429,1,0,Dodge,Ram 3500,2011
NA,HHbf404f2f61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2184,1,0,Chrysler,Sebring,2009
NA,HHcee00c5788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,1,0,Chevrolet,SSR,2016
NA,HH549ed6dfa3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3629,0,0,Plymouth,Grand Voyager,2002
NA,HH7ba36ed317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-157,1,0,Mitsubishi,Galant,1994
NA,HH6532ee3757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,755,0,0,Cadillac,CTS-V,2019
NA,HHbdcc11654a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,279,0,0,Chevrolet,S10,2011
NA,HHb2cf4dcc05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1925,1,0,Saturn,S-Series,2012
NA,HHbb8925342d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37,0,0,Lexus,IS-F,2019
NA,HH78a432155b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,884,1,1,Volvo,S40,2018
NA,HHff0e2c1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,225,1,0,NA,Continental GT,2019
NA,HH1401382ce8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,873,1,0,Mercedes-Benz,SL-Class,NA
NA,HH23c445aa19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,454,1,0,BMW,M5,2017
NA,HH00f8c1d188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3337,1,0,Toyota,Matrix,2014
NA,HH40cdb659b4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3696,0,0,Lotus,NA,NA
NA,HHe2140b6e59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,106,0,0,Lexus,SC,2016
NA,HH47c9611fce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-254,1,1,Mazda,B-Series Plus,2012
NA,HH7afb563255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,262,0,0,MINI,Cooper,2019
NA,HH548230139d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,171,0,0,Toyota,4Runner,2006
NA,HHeddf608263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,58,1,0,Lincoln,Continental,2012
NA,HH07ce8e83a8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,196,1,1,GMC,1500,2002
NA,HHee4df572ec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,381,1,0,Volvo,S80,2019
NA,HHab2b41f3b5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59,1,0,Cadillac,CTS,2014
NA,HH61e457943a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2885,0,0,Subaru,Impreza,NA
NA,HHc00a265bb4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1291,0,0,Mitsubishi,Montero,2009
NA,HHee38d1fc64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1120,0,0,Smart,Fortwo,2019
NA,HH9e01c988c8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,149,1,0,Chevrolet,Impala,2010
NA,HH1e179d2e7e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1003,0,0,Pontiac,6000,2001
NA,HH04553646ea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5838,0,0,GMC,1500,2004
NA,HH388ef1017c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,0,0,Cadillac,DeVille,2010
NA,HH0b02f573c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,372,1,0,Chevrolet,Express 3500,2016
NA,HHeae7eed0df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1094,1,0,Chevrolet,HHR,2019
NA,HH4c02d1c868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,314,1,0,GMC,Savana 1500,NA
NA,HH2a93e3e6cb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-367,1,0,NA,H1,2010
NA,HHf5e773ba25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2893,0,0,Pontiac,NA,1999
NA,HHae52db60f8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-302,1,0,Buick,Regal,2010
NA,HHb851aac85a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,236,0,0,Dodge,Ram 1500,2017
NA,HH77c22dd569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1837,1,0,Austin,Mini Cooper,1974
NA,HH49d3bcaca1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,157,1,1,Nissan,Quest,2015
NA,HHe12101ff5f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,196,1,0,Cadillac,STS,NA
NA,HH31f12e0559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,146,1,1,Toyota,Tundra,2014
NA,HH2ba9464aad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,273,1,0,Volvo,C70,2019
